Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6FJamQryHRITSdGXQFsWyg,"Kanne Kanne - Madras Gig","Kanne Kanne (Madras Gig)","Leon James,Jonita Gandhi",2018-07-11,231166,46,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:48:30Z,"tamil pop,kollywood,tollywood,telugu pop,bollywood,hindi pop,desi,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.736,0.76,0,-4.929,0,0.0533,0.198,0,0.121,0.491,90.044,4
spotify:track:46h1M5rPglAU1Sgkd0Thmo,"Maya Nadhi - From Kabali","I Love Pradeep Kumar","Santhosh Narayanan,Pradeep Kumar,Ananthu,Shweta Mohan",2018-06-12,275042,43,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:48:48Z,"tamil pop,kollywood,tamil hip hop,tamil dance,malayalam pop,mollywood,tollywood,telugu pop","Think Music",0.684,0.306,3,-10.925,0,0.0415,0.715,0.00364,0.0907,0.404,135.857,4
spotify:track:4HmwhZc2d1sqPLnPZmcrXT,"The Life of Ram","96","Govind Vasantha,Pradeep Kumar",2018-10-04,354285,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-04T16:49:07Z,"tamil pop,mollywood,kollywood,malayalam pop,malayalam hip hop","Think Music",0.507,0.49,1,-9.793,0,0.0308,0.267,0.00000232,0.184,0.352,83.932,4
spotify:track:4vlMdXsRpAIXYggwbNHZSv,"Nenjukkul Peidhidum","Vaaranam Aayiram (Original Motion Picture Soundtrack)","Harris Jayaraj,Hariharan,Devan Ekambaram,VV Prassanna",2008-10-08,369333,68,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-15T17:06:54Z,"tamil pop,kollywood,tamil dance,bhajan,ghazal,devotional,telugu pop,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.687,0.43,9,-10.31,1,0.0407,0.6,0.00000249,0.132,0.241,115.01,4
spotify:track:6sewH6rrJZeM40FdCxbJP8,"Mazhai Varum - Female","Veppam (Original Motion Picture Soundtrack)","Joshua Sridhar,Suzanne D'Mello",2011-01-06,268360,51,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-21T16:06:13Z,"tamil pop,kollywood,malayalam pop,mollywood,bollywood,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.696,0.69,10,-4.734,1,0.0303,0.191,0.123,0.156,0.586,95.014,4
spotify:track:5zVNO1LUz06b3IqWHoAGpd,"Jalsa (From Chennai-600028)","Hits of Yuvanshankar Raja Vol.3","Ranjith Govind,Tippu,Haricharan,Karthik,Premgi Amaren",2013-07-24,236800,48,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-28T14:59:39Z,"tamil dance,telugu pop,tollywood,tamil pop,kollywood,kannada pop,sandalwood,mollywood,malayalam pop,tamil hip hop","Five Star Audio",0.902,0.593,7,-7.717,1,0.129,0.0109,0.00347,0.813,0.604,99.999,4
spotify:track:5pFFMHKMZJMPicfAVnvDaj,"Adadaa Ithuyenna","Thodari","Haricharan,Vandana Srinivasan",2016-06-06,292894,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-11-28T23:59:40Z,"mollywood,tamil pop,tollywood,telugu pop,malayalam pop,kollywood,tamil dance,kannada pop","Lahari Music",0.419,0.609,0,-3.948,0,0.0308,0.223,0,0.0884,0.246,80.042,4
spotify:track:1ckMpq8f4mKQ6753Pjm6yq,"Mannipaaya (From Vinnaithaandi Varuvaayaa)","Voice of Rahman","A.R. Rahman,Shreya Ghoshal",2013-07-10,416320,8,false,3155s6pn5xsulgsdviduzsd5n33a,2019-12-19T18:52:13Z,"tamil pop,kollywood,sufi,bollywood,hindi pop,desi,kannada pop,marathi pop","Sony Music Entertainment India Pvt. Ltd.",0.389,0.485,3,-8.961,1,0.0348,0.7,0.0000328,0.122,0.249,175.991,4
spotify:track:5b1zcET4JFw1BHh8rsjHq3,"Thangamey","Wunderboy Anirudh","Anirudh Ravichander",2016-03-03,262539,0,false,78w9zej4ly8jfxv6fjvg64htx,2019-12-23T17:00:43Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Divo",0.585,0.901,2,-5.785,1,0.0745,0.479,0,0.248,0.62,99.929,4
spotify:track:1L2b6HH7338taKwgw6PrJM,"Yuvan Mashup 2k18 (Straight from Our Hearts)","Yuvan Mashup 2k18 (Straight from Our Hearts)","Stanley Xavier,Sathya Narayanan",2018-09-30,390751,0,false,3155s6pn5xsulgsdviduzsd5n33a,2019-12-26T15:02:49Z,"tamil indie,tamil pop,kollywood","Single by Two",0.366,0.724,0,-6.149,0,0.0372,0.348,0.0000116,0.103,0.31,85.917,4
